@relation pendigits
@attribute 'a1' integer
@attribute 'a2' integer 
@attribute 'a3' integer 
@attribute 'a4' integer
@attribute 'a5' integer 
@attribute 'a6' integer 
@attribute 'a7' integer
@attribute 'a8' integer 
@attribute 'a9' integer 
@attribute 'a10' integer
@attribute 'a11' integer 
@attribute 'a12' integer 
@attribute 'a13' integer
@attribute 'a14' integer 
@attribute 'a15' integer 
@attribute 'a16' integer 
@attribute class {3, 8, 9}

@data
 19, 72, 42, 99,100,100, 88, 71, 57, 53, 79, 23, 42,  0,  0, 15, 3
 20, 80, 46, 95,100,100, 80, 76, 86, 50, 99, 23, 53,  7,  0,  0, 3
 46, 45,  0, 58, 20, 83, 69,100,100, 81, 91, 53, 69, 27, 48,  0, 9
  0, 86, 51,100, 81, 83, 47, 58, 80, 45,100, 20, 58,  0,  1,  1, 3
 19, 65, 68, 37, 56,  0,  0,  5, 36, 40, 85, 71,100,100, 36, 80, 8
 43, 93, 23, 65, 55, 27, 21,  0,  0, 33, 48, 64,100, 93, 45,100, 8
 80, 98,100, 92, 64,100, 76, 76, 93, 65, 85, 18, 44,  0,  0, 15, 9
 18, 61, 51, 37, 44,  0,  0, 13, 33, 48, 84, 79,100,100, 35, 75, 8
 15, 81, 54,100, 91, 81, 43, 55, 44, 49,100, 32, 66,  3,  0,  0, 3
 93, 69, 79,100, 18, 84, 57, 60, 94, 73,100, 34, 70,  1,  0,  0, 9
100, 79, 54,100, 21, 67, 78, 60, 98, 82, 92, 38, 60,  0,  0,  6, 9
 30, 98, 30, 76, 72, 38, 60,  0,  0, 11, 44, 48,100, 83, 49,100, 8
 96, 71, 52, 46, 31, 73, 72,100,100, 71, 86, 33, 52,  1,  0,  0, 9
  0, 87, 33,100, 98, 97, 95, 78, 75, 53,100, 26, 77,  5, 13,  0, 3
 54, 96, 33, 71, 73, 34, 30,  0,  0, 29, 49, 65,100,100, 31, 98, 8
 23, 88, 68,100, 97, 81, 63, 60, 87, 40,100, 16, 55,  0,  0,  1, 3
 83,100, 38, 82, 81, 87, 94, 85,100, 53,100, 20, 53,  6,  0,  0, 9
 38, 85, 73,100,100, 86, 68, 65, 87, 42, 81, 15, 42,  0,  0, 12, 3
 64, 86, 79,100,100, 87, 73, 63, 93, 41, 83, 13, 43,  0,  0,  5, 3
 64, 86,100,100, 47,100, 71, 71, 96, 66, 96, 19, 45,  0,  0, 19, 9
 87, 94, 47, 82, 96, 43, 82,  0,  0,  4, 29, 43,100, 74, 97,100, 8
 86, 72, 35,100,  0, 67, 68, 38,100,  1, 22,  0, 43, 43, 92, 82, 8
 77,100,  8, 92, 44, 73, 92, 97,100, 65,100, 30, 68,  0,  0,  2, 9
  3, 94, 51,100,100,100, 72, 79, 51, 56, 68, 30, 46,  9,  0,  0, 3
100, 54, 48, 62,  0, 75, 25,100, 65, 90, 60, 59, 48, 30, 33,  0, 9
 50,100, 13, 80, 76, 54,100, 16, 40,  0, 37, 42, 53, 84,  0, 98, 8
 30, 88, 74,100,100, 88, 66, 69, 74, 46, 90, 22, 50,  7,  0,  0, 3
 80, 98,  0, 95, 55, 68,100, 34, 52,  0,  0, 24, 31, 64, 29,100, 8
  2, 75, 36,100, 87, 93, 58, 62, 94, 49,100, 19, 50,  0,  0, 16, 3
 90, 72, 64,100, 24, 72, 75, 57, 94, 75,100, 30, 61,  0,  0,  2, 9
 59, 94,  8,100, 17, 65, 90, 36, 76,  0,  0, 10, 48, 46,100, 83, 8
  0, 93, 55, 63, 98, 29, 72,  0, 47, 27, 93, 61,100,100, 34, 99, 8
  0, 92, 50,100, 70, 75, 25, 53, 58, 42,100, 20, 58,  0,  3,  1, 3
 54, 92,  0,100, 16, 65, 66, 35, 72,  0, 22, 15, 56, 51,100, 84, 8
 75, 94, 95, 90, 62,100, 84, 86,100, 52, 91, 16, 44,  0,  0, 18, 9
  0, 86, 39,100, 89, 95, 73, 74, 70, 52,100, 33,100, 13, 50,  0, 3
  0, 79, 61, 54,100, 21, 61,  0, 43, 34, 82, 69, 82,100,  0, 92, 8
100, 64, 98,100, 51, 78, 52, 39, 48,  0,  0,  4, 31, 38, 95, 57, 8
 12, 67, 34, 92,100,100, 77, 71, 77, 51, 89, 22, 40,  0,  0, 17, 3
 78, 94,  3,100, 22, 66,100, 35, 62,  0,  0, 25, 44, 66, 41, 96, 8
 76, 91,100,100, 89, 75, 84, 51, 85, 23, 61,  2, 23,  0,  0, 22, 3
 82,100, 37, 86, 66, 70, 87, 86,100, 52, 92, 18, 49,  1,  0,  0, 9
 33, 75, 46,100, 78, 86, 57, 56,100, 40, 96, 11, 46,  0,  0, 13, 3
  0, 82, 33,100, 77, 93, 50, 66, 71, 47,100, 24, 58,  7, 11,  0, 3
 34, 85, 62,100, 79, 76, 51, 49, 90, 36,100, 13, 48,  0,  0,  7, 3
 73, 90,  0,100,  2, 65, 57, 30, 20,  0,  2, 34, 59, 69,100, 98, 8
 92, 69, 36, 74,  0, 87, 52,100, 98, 86,100, 56, 79, 28, 58,  0, 9
 44, 68, 62, 40,100,  2,  0,  0, 25, 38, 98, 71, 96,100,  6, 73, 8
 81, 71, 97,100, 36, 89, 74, 72, 95, 74,100, 34, 59,  6,  0,  0, 9
 99, 69, 77,100, 51, 72, 88, 79,100, 59, 84, 15, 38,  0,  0,  7, 9
 81, 98, 26, 93, 59, 67, 95,100, 88, 66,100, 24, 48,  0,  0, 14, 9
 25, 84, 64,100, 82, 71, 42, 52, 95, 42,100,  9, 46,  0,  0, 12, 3
  0, 80, 35,100, 75, 96, 59, 62,100, 56, 99, 22, 64,  0, 24,  6, 3
  6, 78, 53,100, 61, 70, 55, 54,100, 35, 82,  3, 21,  0,  0, 26, 3
100, 91,  0, 91, 41, 60, 92, 25, 20,  0,  0, 29, 55, 64, 88,100, 8
  0,100, 40, 68, 79, 35, 72,  0, 49, 23, 74, 59,100, 94, 43, 86, 8
 38, 78, 73,100, 92, 70, 58, 48,100, 39, 85,  6, 33,  0,  0, 28, 3
 46, 90, 70, 87, 16, 80,  0, 94, 54,100,100, 82, 94, 39, 70,  0, 9
 29, 88, 71, 73,100, 33, 43,  0,  0, 25, 39, 64, 94,100, 35, 94, 8
 33, 82, 53, 99,100,100, 73, 72, 81, 48, 89, 20, 48,  2,  0,  0, 3
  2, 83, 35,100, 62, 82, 62, 68,100, 51, 84, 21, 44,  0,  0,  7, 3
 36, 84, 66,100, 91, 75, 79, 46,100, 27, 70,  4, 22,  0,  0, 25, 3
 23, 84, 28, 57, 71, 22,  0,  0,  6, 33, 69, 66,100,100,  2, 90, 8
 82, 95,  0, 83, 62, 54,100, 20, 37,  0, 49, 35, 89, 70, 88,100, 8
  0, 84, 31,100, 81, 98, 73, 74, 87, 51,100, 29, 67, 10, 17,  0, 3
  0, 81, 39,100, 88, 90, 61, 59, 85, 47,100, 14, 53,  0,  8,  5, 3
 94, 95, 42,100, 35, 71, 86, 84,100, 66,100, 25, 55,  2,  0,  0, 9
 77, 87, 98, 82, 78,100, 52, 67, 97, 65,100, 23, 49,  0,  0, 16, 9
  0, 86, 41,100, 77, 86, 58, 58, 98, 42,100, 16, 58,  1,  8,  0, 3
 41, 94, 82,100, 97, 79, 81, 54,100, 30, 86,  6, 42,  0,  0,  1, 3
 34, 77, 79, 59,100, 23, 28,  0,  0, 32, 38, 68, 93,100, 31, 87, 8
  0, 74, 51, 63,100, 96, 34,100, 15, 69, 88, 83, 82, 45, 65,  0, 9
 60, 95, 84, 73, 85,100, 36, 87, 99, 76,100, 39, 64,  9,  0,  0, 9
 53,100, 27, 65, 97, 33, 82,  0, 27, 20, 70, 58,100, 97,  0, 91, 8
100, 81, 37,100,  0, 71, 49, 36, 71,  0, 18, 22, 51, 59, 90, 93, 8
100, 80, 46,100, 25, 68, 88, 75, 86, 75, 96, 32, 57,  0,  0, 19, 9
 88,100, 25, 87, 61, 58, 92, 89, 89, 63,100, 23, 47,  0,  0, 23, 9
 51, 76,  0, 73, 11, 95, 60,100, 97, 83,100, 55, 91, 27, 83,  0, 9
 88,100, 38, 82, 63, 53,100, 82, 98, 67, 95, 31, 67,  0,  0,  8, 9
  9, 83, 66, 72, 95,100,  0, 91, 44, 74,100, 73, 82, 37, 78,  0, 9
 25, 92, 13, 64, 52, 30,  8,  0,  0, 34, 46, 68,100,100, 10, 89, 8
 87, 71, 85,100, 46, 81, 89, 71,100, 74, 91, 30, 51,  4,  0,  0, 9
100, 91, 33,100,  7, 73, 76, 39, 67,  0,  0, 25, 48, 68, 91, 94, 8
100, 88, 47,100, 23, 66, 80, 66, 91, 78, 93, 36, 62,  0,  0,  3, 9
 38, 85, 73,100, 90, 77, 52, 56,100, 49, 95, 18, 50,  0,  0, 11, 3
 14, 73, 41,100, 87, 95, 64, 65,100, 45,100, 15, 49,  0,  0, 16, 3
  2, 96, 63,100, 60, 81, 54, 62, 73, 43,100, 26, 62, 10,  0,  0, 3
 94, 91, 32, 81,100, 44, 91,  0,  8, 18, 45, 60, 98,100,  0,100, 8
 22, 86, 62,100, 82, 74, 59, 60,100, 42, 93, 11, 40,  0,  0, 17, 3
100,100, 55, 86, 93, 81, 97, 76, 97, 51, 93, 26, 55,  7,  0,  0, 9
 92, 90, 51,100, 34, 76, 87, 79,100, 67, 92, 29, 53,  4,  0,  0, 9
 52, 89,  1,100,  0, 72, 60, 76, 68, 73,100, 39, 88,  6, 27,  0, 9
100, 97, 23,100, 14, 67, 65, 34, 43,  0,  0, 26, 39, 62, 93, 96, 8
  1, 90, 42,100, 76, 89, 59, 61,100, 44,100, 18, 55,  2,  0,  0, 3
 90, 88, 43,100, 15, 69, 67, 66, 86, 66,100, 27, 59,  3,  0,  0, 9
 23, 81, 61,100, 92, 91, 58, 62, 81, 39,100, 17, 51,  4,  0,  0, 3
 26, 82, 76,100, 81, 76, 35, 51, 55, 49,100, 28, 64,  0,  0,  2, 3
  7, 77, 54, 48, 76, 10, 24,  0, 49, 36,100, 69, 80,100,  0, 84, 8
 20, 78, 63,100, 92, 84, 46, 59, 60, 50,100, 30, 62,  3,  0,  0, 3
 96, 91, 37,100, 56, 59, 93, 91, 94, 71,100, 26, 56,  0,  0, 20, 9
 11, 88, 57,100,100, 88, 61, 66, 67, 50, 91, 24, 55,  2,  0,  0, 3
 90, 82, 46,100, 38, 56, 97, 74, 92, 84,100, 35, 62,  0,  0, 19, 9
  0, 88, 37,100, 79, 94, 92, 73, 90, 52,100, 31, 93, 10, 54,  0, 3
 63, 96,  3,100, 26, 61, 54, 21,  9,  0,  0, 28, 50, 56,100, 84, 8
 53, 96, 98,100,100, 85, 67, 68, 71, 45, 78, 22, 45,  6,  0,  0, 3
  0, 78, 57, 74, 91,100, 10, 94, 23, 74,100, 80, 86, 40, 85,  0, 9
 37, 90, 73,100,100, 90, 64, 72, 83, 45, 83, 16, 43,  3,  0,  0, 3
 65,100,  0, 89, 67, 60,100, 24, 38,  0, 29, 38, 55, 78,  3, 99, 8
  1, 80, 50, 69,100,100,  1, 90,  0, 62, 97, 81, 97, 41, 86,  0, 9
 78,100, 17, 99, 24, 73, 83, 80,100, 68, 98, 30, 61,  2,  0,  0, 9
 46, 85, 75,100, 79, 72, 53, 56,100, 46, 95, 15, 49,  0,  0, 15, 3
 74,100, 10, 93, 15, 69, 77, 80, 78, 66,100, 30, 66,  4,  0,  0, 9
 16, 82, 51, 50,100, 17, 13,  0,  0, 32, 60, 65, 89,100, 16, 84, 8
 19, 60, 33, 88,100,100, 93, 70, 51, 48, 98, 27, 63,  0,  0,  0, 3
 92, 75, 51, 67, 51, 98, 94,100,100, 63, 84, 28, 49,  0,  0,  2, 9
 88, 82, 39,100,  4, 68,100, 35, 84,  0,  0, 22, 49, 62, 84, 93, 8
 11, 91, 56,100,100, 92, 73, 73, 51, 52, 55, 28, 47,  6,  0,  0, 3
 13, 95, 71,100, 93, 71, 54, 42, 94, 42,100, 12, 43,  0,  0, 20, 3
 37, 76, 46,100, 99, 95, 74, 61,100, 50, 91, 18, 42,  0,  0, 15, 3
 91, 98, 43,100, 45, 75, 95,100,100, 76, 95, 43, 61, 14,  0,  0, 9
 38, 85, 75,100, 92, 84, 71, 58,100, 37, 82, 11, 41,  0,  0,  6, 3
 60,100, 20, 91, 32, 52, 45, 12,  0,  0,  5, 35, 53, 54,100, 73, 8
  0, 90, 45,100, 62, 76, 28, 53, 60, 42,100, 26, 62,  6, 13,  0, 3
  0, 91, 15, 56, 44, 22, 15,  0, 36, 34, 82, 67,100,100,  5, 95, 8
  0, 79, 31,100, 79, 95, 51, 66, 82, 50,100, 21, 58,  0, 12, 12, 3
 89, 68, 81,100, 34, 80, 34, 40, 30,  0,  0,  8, 38, 42,100, 59, 8
 26,100,  6, 58, 59, 94,100, 50, 61,  0,  0,  0, 30, 60, 16, 98, 9
 51, 82, 84,100, 99, 79, 80, 55,100, 29, 79,  4, 36,  0,  0, 19, 3
 75,100, 25, 84, 55, 49, 63, 14,  0,  0,  3, 21, 58, 46,100, 77, 8
 35, 93, 78,100, 89, 85, 69, 65,100, 42, 88, 16, 46,  4,  0,  0, 3
100, 71, 72,100, 34, 78, 84, 71, 98, 71, 91, 29, 48,  2,  0,  0, 9
 54,100,  0, 92, 10, 62, 64, 69, 73, 71,100, 36, 79,  7, 23,  0, 9
 94,100,  8, 82, 79, 46, 99,  4,  0,  0, 15, 41,100, 72, 47, 96, 8
100, 91, 38,100, 32, 62, 99, 70, 96, 83, 97, 40, 69,  1,  0,  0, 9
 31,100,  0, 74, 52, 36, 48,  0,  0, 18, 52, 56,100, 94, 19, 94, 8
  0, 86, 47,100,100, 91, 68, 72, 58, 51, 74, 31, 76, 10, 11,  0, 3
100, 91, 53,100, 48, 69, 93, 88, 93, 65, 87, 24, 49,  0,  0, 14, 9
  0, 80, 37,100, 82, 95, 68, 63, 79, 47,100, 17, 67,  0, 22,  9, 3
  0, 86, 24, 71, 84, 95, 22,100, 28, 77,100, 81, 97, 40, 97,  0, 9
 93,100, 50, 87,100, 91, 93, 70, 91, 44, 89, 18, 57,  1,  0,  0, 9
 34, 87, 63,100,100, 93, 69, 64, 69, 37, 86, 13, 44,  0,  0,  0, 3
 89, 83, 59,100, 41, 63, 59, 23, 20,  0,  0, 29, 49, 54,100, 73, 8
100, 96, 46,100, 79, 89, 82, 88, 82, 57, 87, 27, 57,  5,  0,  0, 9
 82,100, 24, 94, 52, 46, 75,  0,  0, 13, 38, 56,100, 92, 64, 99, 8
 41, 83, 88, 70, 78,100, 41, 80, 94, 64,100, 28, 56,  1,  0,  0, 9
 72, 91, 29, 94, 52, 47, 61,  0,  0, 17, 45, 56,100, 93, 45,100, 8
 34, 87, 71,100, 80, 75, 65, 52,100, 37, 84, 11, 44,  0,  0,  1, 3
 93,100, 42, 95, 60, 70, 99,100, 97, 77,100, 37, 58,  9,  0,  0, 9
 78,100, 37, 99, 58, 59, 74, 20, 19,  0,  0, 28, 51, 55,100, 80, 8
100, 85, 32,100,  0, 67, 56, 34, 68,  0, 23, 24, 71, 59, 61, 84, 8
 55, 85, 67,100, 86, 75, 67, 47,100, 31, 83,  9, 38,  0,  0,  8, 3
 14, 67, 44, 47, 44,  9,  0,  0, 23, 36, 63, 68,100,100, 44, 88, 8
 51, 93, 86,100, 80, 69, 54, 44,100, 37, 94, 10, 48,  1,  0,  0, 3
 95, 86, 64,100, 61, 78, 95, 99,100, 60, 83, 21, 44,  2,  0,  0, 9
 97, 66,100,100, 53, 84, 59, 43, 50,  4,  0,  0, 25, 36, 83, 57, 8
  1, 84, 49,100, 89, 80, 58, 51, 97, 49,100, 19, 49,  0,  0,  4, 3
 80, 94, 33,100, 47, 57, 96, 85, 87, 92,100, 44, 76,  0,  0, 19, 9
 69, 95, 74, 65, 93,100, 44, 86, 97, 75,100, 30, 56,  0,  0, 15, 9
 75,100, 78, 82, 87, 97, 57, 84,100, 64, 91, 33, 53, 10,  0,  0, 9
100, 92, 57,100, 48, 66, 53, 30, 28,  0,  0, 20, 34, 48, 85, 61, 8
100,100, 56, 95, 78, 84, 95, 83, 97, 54, 89, 26, 49,  8,  0,  0, 9
 63, 79, 67,100,100,100, 84, 73, 69, 50, 73, 23, 41,  4,  0,  0, 3
 76, 66, 82,100,  0, 88, 49, 53, 97, 15, 32,  0, 38, 39,100, 72, 8
 69, 99, 13,100,  0, 65, 54, 68, 70, 74,100, 37, 74,  5, 17,  0, 9
 90, 79, 70,100,  0, 74, 51, 37,100,  0, 22, 10, 56, 50, 79, 87, 8
 56,100,  0, 98, 10, 73, 64, 82, 81, 70,100, 33, 64,  7,  8,  0, 9
 80, 93,  0,100,  7, 62, 78, 34, 64,  0,  0, 20, 56, 56,100, 90, 8
 39, 57,100, 90, 29,100, 37, 64, 95, 92, 95, 49, 82,  3,  0,  0, 9
 65, 90, 73,100, 86, 75, 72, 50,100, 29, 79,  8, 38,  0,  0,  6, 3
100, 81, 62,100, 35, 72, 46, 35, 39,  0,  0, 14, 34, 44, 94, 57, 8
  0,100, 52, 97, 70, 80, 80, 61, 95, 44,100, 25, 66, 10, 18,  0, 3
 44, 92, 62,100,100, 91, 76, 64, 91, 43, 83, 14, 42,  0,  0, 13, 3
 92,100, 19, 98, 45, 60, 98, 90,100, 74,100, 26, 42,  0,  0, 31, 9
100, 55, 77,100,  0, 88, 56, 48, 90,  0, 15,  1, 49, 50, 98, 81, 8
  0, 81, 50, 53,100, 25, 69,  0, 28, 24, 44, 54, 78, 84, 39,100, 8
 50, 80, 76,100, 93, 83, 78, 62,100, 38, 82, 12, 42,  0,  0,  9, 3
 55, 92, 95, 81, 87,100, 57, 85,100, 69, 85, 38, 46, 16,  0,  0, 9
 64, 70,100,100, 53, 89, 81, 82, 96, 66, 99, 23, 54,  0,  0, 11, 9
  7, 61, 49, 36, 46,  0,  0,  6, 30, 40, 77, 71,100,100, 31, 83, 8
 82, 90, 50, 66,100, 30, 40,  0, 18, 27, 72, 62,100,100,  0, 99, 8
 14, 84, 43, 52, 44, 12,  0,  0, 19, 38, 59, 69,100,100, 57, 98, 8
100,100, 61, 92, 96, 89, 88, 70, 89, 44, 88, 18, 49,  4,  0,  0, 9
 30, 82,  0, 70, 42, 34,  0,  0, 18, 34, 80, 67,100,100,  8, 82, 8
 99, 74, 62,100, 23, 75, 60, 53, 95, 58,100, 11, 49,  1,  0,  0, 9
 87, 95, 34,100, 57, 77,100, 96, 88, 70, 99, 28, 57,  2,  0,  0, 9
 15, 80, 46,100, 65, 77, 57, 47,100, 37, 90, 10, 46,  0,  0,  3, 3
 56,100,  0, 98,  6, 72, 60, 78, 77, 72,100, 33, 89,  1, 33,  0, 9
100, 80, 73,100, 68, 62, 69, 22, 27,  0,  0, 29, 45, 50, 93, 63, 8
 98, 88, 45,100, 28, 67, 86, 66,100, 69,100, 31, 61,  0,  0, 11, 9
 95, 77, 46,100,  5, 71, 54, 55, 95, 75,100, 28, 62,  0,  0,  6, 9
 45, 79, 73,100, 83, 83, 89, 55,100, 27, 76,  4, 38,  0,  0,  5, 3
  0, 84, 32, 66, 88, 88, 25,100, 29, 79,100, 67, 89, 34, 83,  0, 9
 36, 80, 67,100,100, 92, 75, 63, 99, 41, 94, 16, 49,  3,  0,  0, 3
 83, 66, 46,100,  0, 73, 37, 46, 81, 78,100, 34, 64,  0,  6,  3, 9
 49, 85, 78,100, 92, 85, 74, 55,100, 35, 80, 11, 41,  0,  0,  0, 3
100, 72, 74,100, 35, 73, 65, 53, 84, 65, 90, 25, 55,  0,  0,  2, 9
 72, 72, 90,100,  0, 94,  5, 59, 91, 65,100, 68, 60, 34, 25,  0, 9
100, 76, 52,100,  0, 71, 53, 37, 64,  0, 37, 23, 75, 59, 88, 85, 8
 15, 83, 56,100, 82, 78, 35, 58, 62, 47,100, 26, 56,  5,  0,  0, 3
 21, 79, 64,100, 84, 72, 62, 42, 87, 45,100, 15, 46,  0,  0, 16, 3
  3, 76, 30,100, 91, 98, 81, 65, 80, 45,100, 22, 52,  0,  0, 12, 3
  6, 90, 63,100, 98, 91, 63, 72, 84, 50,100, 27, 57, 10,  0,  0, 3
  0, 79, 34,100, 64, 87, 57, 59,100, 48, 92, 16, 50,  0,  9, 11, 3
 73, 97, 43,100, 49, 55, 42, 10,  0,  0,  6, 42, 56, 60,100, 79, 8
100, 83, 54,100, 23, 73, 70, 65, 89, 68, 89, 26, 51,  0,  0, 12, 9
 34, 87, 66,100, 80, 78, 77, 53,100, 29, 72,  6, 34,  0,  0, 13, 3
 25, 86, 59,100, 77, 81, 54, 57,100, 42, 89, 16, 40,  0,  0, 18, 3
 28, 81, 59,100, 72, 73, 43, 55, 96, 48,100, 16, 50,  0,  0, 10, 3
100, 83, 57,100, 40, 67, 88, 75, 98, 54, 97, 11, 48,  0,  0, 12, 9
 70, 91, 88, 79, 74,100, 77, 79,100, 51, 93, 13, 43,  0,  0, 19, 9
 42, 93, 74,100, 77, 71, 58, 45,100, 34, 82, 10, 38,  0,  0,  8, 3
 46,100,  0,100,  7, 61, 63, 30, 48,  0,  8, 28, 50, 64,100, 98, 8
 45, 84, 75,100,100, 79, 79, 54, 79, 40, 90, 17, 49,  0,  0,  8, 3
 84,100, 16, 87, 88, 59,100, 23, 19,  0,  0, 31, 39, 67, 21, 96, 8
 53, 90, 80,100, 85, 77, 66, 51,100, 31, 89,  8, 42,  0,  0,  4, 3
 38, 95, 87,100, 82, 65, 53, 45,100, 44, 93, 11, 38,  0,  0, 25, 3
 75,100, 23, 96, 31, 75, 82, 82,100, 65, 91, 27, 50,  4,  0,  0, 9
 69, 94,  4,100,  8, 70, 82, 76, 69, 85,100, 46, 74, 11,  0,  0, 9
 71, 84, 25,100,  0, 69, 56, 66, 76, 74,100, 36, 66,  5,  7,  0, 9
  1, 90, 53,100, 73, 77, 22, 60, 62, 53,100, 26, 55,  4,  0,  0, 3
100, 96, 56,100, 50, 72, 92, 90, 92, 65, 85, 24, 47,  0,  0,  4, 9
  0, 95, 32, 69, 68, 34, 45,  0, 30, 25, 70, 59,100, 95, 30,100, 8
 38, 85, 69,100, 93, 81, 77, 54,100, 34, 93,  9, 45,  0,  0, 13, 3
 43, 87, 43, 51, 47, 14,  0,  0, 29, 33, 71, 63,100, 96, 45,100, 8
  0, 74, 59, 77,100,100, 31, 97, 28, 72, 92, 70, 89, 35, 88,  0, 9
 77, 84, 48, 72, 68, 33, 38,  0,  0, 17, 50, 48,100, 79, 64,100, 8
 75, 88,100,100, 61, 88, 97, 80,100, 40, 87,  4, 39,  0,  0, 22, 9
100,100, 29, 98, 39, 65, 88, 34, 81,  1,  0,  0, 27, 34, 84, 62, 8
100, 64, 96,100, 49, 79, 75, 40, 57,  0,  0, 15, 46, 45, 97, 69, 8
  0, 67, 28, 94, 91,100, 90, 73, 69, 53,100, 25, 61,  0, 11,  5, 3
 61, 93, 51, 73, 71, 35, 40,  0,  0, 24, 44, 58,100, 88, 51,100, 8
 60, 89, 99, 83, 65,100, 75, 80,100, 48, 82, 11, 29,  0,  0, 33, 9
 91,100, 36, 74, 52, 38, 52,  0,  0,  9, 55, 43,100, 78, 91, 75, 8
 52, 83, 80,100,100, 80, 71, 55, 94, 45, 91, 17, 49,  0,  0,  8, 3
 21, 84, 41,100, 77, 79, 34, 53, 80, 54,100, 21, 52,  0,  0, 14, 3
 60, 94, 40, 72, 97, 36, 93,  0,  0, 15, 30, 52,100, 86, 37,100, 8
 91,100, 26, 98, 49, 62,100, 78,100, 78, 99, 34, 62,  0,  0, 19, 9
 38, 71, 48, 95,100,100, 87, 72, 83, 48, 92, 20, 49,  0,  0,  0, 3
  0, 67, 46, 60, 61, 23, 24,  0, 35, 36, 72, 67,100,100, 45, 85, 8
  0, 88, 42,100, 84, 89, 80, 69, 80, 48,100, 28, 78,  9, 28,  0, 3
 58, 58,100, 91, 25,100,  0, 67, 86, 63, 88, 70, 47, 35,  8,  0, 9
  0, 85, 47, 96,100,100, 93, 82, 72, 59, 82, 33, 68,  9, 19,  0, 3
 31, 81, 60,100, 78, 78, 51, 56,100, 48, 94, 13, 46,  0,  0, 15, 3
 47,100, 88, 93,100, 74, 63, 61, 46, 43, 59, 21, 42,  4,  0,  0, 3
 66,100, 11, 88, 38, 45, 66,  1,  0,  0, 47, 40,100, 78, 51, 88, 8
 32, 76, 79, 66, 75,100, 40, 89, 88, 66,100, 26, 52,  6,  0,  0, 9
 12, 77, 40,100, 74, 85, 58, 55,100, 40, 94, 14, 49,  2,  0,  0, 3
 80, 76, 47,100,  5, 72, 62, 64, 75, 72,100, 29, 64,  0,  0,  2, 9
 80, 86, 30,100, 36, 60, 95, 73, 93, 78,100, 35, 62,  0,  0, 19, 9
 51, 87, 81,100, 92, 72, 59, 45,100, 39, 96, 10, 46,  0,  0, 11, 3
 16,100, 75, 98, 60, 62, 33, 53,100, 45, 84, 10, 18,  0,  0, 23, 3
 20, 76, 50,100,100, 95, 75, 69, 90, 51, 88, 23, 49,  0,  0,  7, 3
  0, 89, 56,100, 77, 77, 29, 54, 50, 48,100, 27, 60,  5,  0,  0, 3
 45, 99, 29, 73, 72, 36, 49,  0,  0, 23, 45, 59,100, 92, 39,100, 8
 33, 81, 56, 52, 74, 15,  0,  0, 10, 34, 64, 66,100,100, 24, 89, 8
 93,100, 53, 92, 60, 49, 56,  8,  0,  0, 11, 35, 62, 57,100, 84, 8
 15, 87, 57,100, 91, 82, 48, 61, 74, 43,100, 16, 53,  1,  0,  0, 3
  0,100, 45,100, 68, 83, 76, 66, 89, 48,100, 30, 87, 12, 53,  0, 3
  7,100, 15, 64, 28, 27,  0,  0,  7, 34, 67, 63,100, 94, 20, 91, 8
 16, 88,  0, 68, 63, 38, 84,  0, 22, 15, 57, 58,100, 99, 58,100, 8
 90, 69, 63,100, 21, 75, 60, 67, 91, 59,100, 17, 54,  0,  0,  6, 9
 25, 85, 16, 59, 43, 22,  0,  0, 22, 34, 73, 66,100,100, 25, 89, 8
 68, 84,  0,100,  2, 65, 97, 35,100,  0, 11, 16, 52, 58, 74, 98, 8
 73, 85, 93, 77, 73,100, 53, 70,100, 64, 97, 21, 48,  0,  0, 24, 9
 96, 83, 57,100, 38, 65, 90, 72,100, 72,100, 25, 54,  2,  0,  0, 9
 84, 88,  7,100, 11, 65, 66, 31, 33,  0,  0, 32, 61, 65,100, 88, 8
 75,100, 38, 82, 74, 82, 80, 71, 96, 46,100, 20, 54,  4,  0,  0, 9
 97, 86, 61,100, 54, 71, 98, 85,100, 64, 87, 25, 48,  0,  0,  2, 9
 32, 84, 68,100,100, 89, 73, 61, 95, 42, 88, 11, 44,  0,  0, 15, 3
 88, 68, 59,100, 14, 83, 58, 66, 88, 63,100, 23, 58,  0,  0,  6, 9
 32, 84, 65,100, 76, 75, 66, 46,100, 30, 79,  7, 40,  0,  0,  3, 3
100, 74, 51, 73,  0, 79, 23,100, 72, 95,100, 66,100, 32, 85,  0, 9
 78,100, 31, 86, 57, 71, 88, 89,100, 53, 94, 17, 50,  1,  0,  0, 9
 14, 99, 49, 72, 60,100, 25, 93, 75, 70,100, 35, 59,  7,  0,  0, 9
 32, 83, 61,100,100, 93, 70, 67, 88, 35, 88,  6, 43,  0,  0,  3, 3
 46, 76, 55,100,100, 98, 75, 69, 95, 46, 97, 20, 50,  6,  0,  0, 3
 55, 54, 34, 74,  0, 92, 56,100,100, 82,100, 54, 86, 27, 70,  0, 9
 52, 89, 75,100, 88, 73, 68, 45,100, 30, 86,  7, 38,  0,  0, 12, 3
 40, 63,  4, 75,  0, 97, 43,100, 84, 89,100, 61, 91, 29, 75,  0, 9
 80,100, 32, 95, 70, 84, 73, 73, 88, 48,100, 23, 62,  4,  0,  0, 9
100, 76, 70,100,  0, 73, 64, 38, 73,  0, 17, 23, 83, 58, 79, 88, 8
